,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
u_slope_raw_gpt2_surprisal[4],0.536,0.852,-1.073,2.082,0.01,0.016,7273.623,2884.509,1.004
u_slope_raw_gpt2_surprisal[5],-0.339,0.841,-1.876,1.279,0.011,0.016,6228.075,2880.692,1.002
u_slope_raw_gpt2_surprisal[6],1.375,0.94,-0.459,3.087,0.016,0.017,3509.309,2607.316,1.0
u_slope_raw_gpt2_surprisal[7],-0.101,0.84,-1.714,1.502,0.01,0.016,7622.595,2714.89,1.001
u_slope_raw_gpt2_surprisal[8],0.09,0.831,-1.533,1.699,0.01,0.015,6473.448,2761.361,1.001
u_slope_raw_gpt2_surprisal[9],-0.282,0.853,-1.965,1.314,0.01,0.016,6635.581,2896.447,1.001
u_slope_raw_gpt2_surprisal[10],0.336,0.899,-1.373,1.967,0.011,0.017,6700.06,2807.865,1.003
u_slope_raw_gpt2_surprisal[11],0.211,0.867,-1.401,1.831,0.01,0.014,7048.489,2856.431,1.0
u_slope_raw_gpt2_surprisal[12],-0.55,0.829,-2.131,1.073,0.011,0.015,6128.758,2855.178,1.001
u_slope_raw_gpt2_surprisal[13],-0.183,0.845,-1.855,1.296,0.01,0.016,6555.291,2567.487,1.001
u_slope_raw_gpt2_surprisal[14],-0.134,0.819,-1.614,1.487,0.01,0.017,6278.735,2588.956,1.001
u_slope_raw_gpt2_surprisal[15],0.079,0.847,-1.588,1.583,0.01,0.016,7352.426,2973.249,1.003
u_slope_raw_gpt2_surprisal[16],-0.418,0.809,-1.895,1.163,0.011,0.015,5936.204,3120.605,1.0
u_slope_raw_gpt2_surprisal[17],0.323,0.872,-1.299,1.934,0.01,0.015,8142.361,2960.688,1.0
u_slope_raw_integration_cost[0],0.257,0.973,-1.6,2.071,0.012,0.017,7245.821,2768.992,1.002
u_slope_raw_integration_cost[1],-0.331,0.949,-2.118,1.44,0.012,0.017,6047.667,2913.617,1.001
u_slope_raw_integration_cost[2],0.077,0.928,-1.642,1.833,0.011,0.016,6580.872,2648.296,1.002
u_slope_raw_integration_cost[3],0.054,0.941,-1.636,1.792,0.012,0.016,6100.332,2809.146,1.001
u_slope_raw_integration_cost[4],-0.25,0.971,-2.107,1.522,0.012,0.018,6679.966,2675.666,1.005
u_slope_raw_integration_cost[5],0.029,0.929,-1.594,1.84,0.011,0.015,7285.614,3135.618,1.001
u_slope_raw_integration_cost[6],-0.169,0.943,-1.91,1.57,0.01,0.017,8635.505,2756.008,1.003
u_slope_raw_integration_cost[7],-0.164,0.942,-2.0,1.548,0.01,0.017,9258.523,2966.014,1.0
u_slope_raw_integration_cost[8],-0.077,0.933,-1.812,1.686,0.011,0.016,7417.519,2948.519,1.001
u_slope_raw_integration_cost[9],0.024,0.925,-1.757,1.714,0.011,0.016,7310.187,2935.668,1.002
u_slope_raw_integration_cost[10],-0.126,0.944,-1.852,1.711,0.01,0.017,9285.13,2687.351,1.001
u_slope_raw_integration_cost[11],-0.142,0.961,-1.945,1.667,0.011,0.018,8102.026,2615.77,1.0
u_slope_raw_integration_cost[12],0.023,0.887,-1.615,1.755,0.011,0.016,6120.794,2821.04,1.001
u_slope_raw_integration_cost[13],0.062,0.942,-1.738,1.832,0.01,0.018,8603.69,2861.128,1.003
u_slope_raw_integration_cost[14],0.408,0.947,-1.377,2.174,0.011,0.015,7039.084,2896.224,1.002
u_slope_raw_integration_cost[15],0.29,0.99,-1.504,2.284,0.012,0.021,7331.104,2540.049,1.004
u_slope_raw_integration_cost[16],0.28,0.933,-1.439,2.08,0.011,0.018,6703.99,2659.247,1.001
u_slope_raw_integration_cost[17],-0.196,0.959,-2.018,1.537,0.012,0.017,6872.161,3139.439,1.001
sigma_u0,0.124,0.024,0.085,0.166,0.001,0.001,784.123,1512.5,1.01
sigma_slope_gpt2_surprisal,0.006,0.003,0.0,0.011,0.0,0.0,1102.683,1886.819,1.004
sigma_slope_integration_cost,0.003,0.002,0.0,0.006,0.0,0.0,2063.859,1603.058,1.001
sigma_eps,0.433,0.001,0.43,0.435,0.0,0.0,7261.961,3059.152,1.002
u0[0],0.058,0.03,0.002,0.116,0.001,0.001,458.127,721.811,1.009
u0[1],0.054,0.03,-0.007,0.108,0.001,0.001,467.013,789.925,1.009
u0[2],0.094,0.03,0.034,0.146,0.001,0.001,460.007,674.666,1.008
u0[3],0.038,0.03,-0.019,0.096,0.001,0.001,462.358,771.527,1.01
u0[4],-0.17,0.03,-0.228,-0.115,0.001,0.001,472.789,712.5,1.01
u0[5],0.147,0.03,0.091,0.205,0.001,0.001,465.688,688.083,1.009
u0[6],-0.007,0.03,-0.064,0.049,0.001,0.001,463.559,728.709,1.01
u0[7],-0.06,0.03,-0.118,-0.004,0.001,0.001,473.09,711.925,1.009
u0[8],-0.119,0.03,-0.179,-0.064,0.001,0.001,471.959,747.155,1.009
u0[9],-0.119,0.03,-0.178,-0.063,0.001,0.001,466.942,751.695,1.011
u0[10],-0.18,0.031,-0.238,-0.124,0.001,0.001,469.571,781.827,1.01
u0[11],0.072,0.031,0.015,0.13,0.001,0.001,493.481,786.558,1.01
u0[12],0.035,0.03,-0.021,0.09,0.001,0.001,460.656,740.555,1.01
u0[13],-0.06,0.03,-0.117,-0.002,0.001,0.001,483.753,716.223,1.009
u0[14],0.154,0.03,0.099,0.212,0.001,0.001,462.307,660.302,1.009
u0[15],-0.067,0.03,-0.127,-0.014,0.001,0.001,462.803,718.49,1.011
u0[16],0.203,0.03,0.148,0.259,0.001,0.001,462.713,755.953,1.009
u0[17],-0.112,0.03,-0.17,-0.058,0.001,0.001,484.935,708.299,1.009
u_slope_gpt2_surprisal[0],0.001,0.005,-0.008,0.01,0.0,0.0,6049.389,3307.865,1.003
u_slope_gpt2_surprisal[1],-0.003,0.005,-0.013,0.006,0.0,0.0,4326.278,3114.645,1.001
u_slope_gpt2_surprisal[2],-0.001,0.005,-0.011,0.007,0.0,0.0,4654.474,3182.231,1.001
u_slope_gpt2_surprisal[3],-0.004,0.005,-0.015,0.005,0.0,0.0,3002.788,2957.015,1.0
u_slope_gpt2_surprisal[4],0.003,0.005,-0.005,0.014,0.0,0.0,4018.832,2999.063,1.001
u_slope_gpt2_surprisal[5],-0.002,0.005,-0.012,0.007,0.0,0.0,4733.544,3238.348,1.001
u_slope_gpt2_surprisal[6],0.009,0.008,-0.002,0.024,0.0,0.0,1664.51,3046.943,1.002
u_slope_gpt2_surprisal[7],-0.001,0.005,-0.01,0.009,0.0,0.0,6252.78,2775.843,1.001
u_slope_gpt2_surprisal[8],0.001,0.005,-0.008,0.011,0.0,0.0,6384.27,3268.79,1.0
u_slope_gpt2_surprisal[9],-0.002,0.005,-0.012,0.008,0.0,0.0,5391.958,3238.27,1.001
u_slope_gpt2_surprisal[10],0.002,0.005,-0.007,0.013,0.0,0.0,5111.368,3438.0,1.001
u_slope_gpt2_surprisal[11],0.001,0.005,-0.009,0.011,0.0,0.0,6625.057,3527.531,1.0
u_slope_gpt2_surprisal[12],-0.004,0.005,-0.014,0.005,0.0,0.0,3393.457,3301.84,1.0
u_slope_gpt2_surprisal[13],-0.001,0.005,-0.011,0.008,0.0,0.0,6575.697,3266.845,1.002
u_slope_gpt2_surprisal[14],-0.001,0.005,-0.01,0.008,0.0,0.0,5947.701,3247.471,1.001
u_slope_gpt2_surprisal[15],0.001,0.005,-0.009,0.011,0.0,0.0,6930.228,3415.764,1.003
u_slope_gpt2_surprisal[16],-0.003,0.005,-0.013,0.005,0.0,0.0,3939.622,3399.366,1.001
u_slope_gpt2_surprisal[17],0.002,0.005,-0.008,0.013,0.0,0.0,6275.765,3103.425,1.0
u_slope_integration_cost[0],0.001,0.003,-0.004,0.008,0.0,0.0,5952.581,3571.923,1.001
u_slope_integration_cost[1],-0.001,0.003,-0.008,0.004,0.0,0.0,5114.905,3569.983,1.001
u_slope_integration_cost[2],0.0,0.003,-0.005,0.006,0.0,0.0,6074.713,3115.159,1.0
u_slope_integration_cost[3],0.0,0.003,-0.006,0.006,0.0,0.0,5988.239,3294.878,1.001
u_slope_integration_cost[4],-0.001,0.003,-0.007,0.005,0.0,0.0,6029.76,3475.843,1.003
u_slope_integration_cost[5],0.0,0.003,-0.006,0.006,0.0,0.0,5830.193,3271.226,1.001
u_slope_integration_cost[6],-0.001,0.003,-0.007,0.005,0.0,0.0,7089.434,3505.837,1.001
u_slope_integration_cost[7],-0.001,0.003,-0.007,0.005,0.0,0.0,6347.534,3227.32,1.0
u_slope_integration_cost[8],-0.0,0.003,-0.006,0.006,0.0,0.0,6223.026,3278.323,1.002
u_slope_integration_cost[9],0.0,0.003,-0.006,0.006,0.0,0.0,6522.19,3287.954,1.002
u_slope_integration_cost[10],-0.0,0.003,-0.007,0.005,0.0,0.0,7479.886,3130.748,1.001
u_slope_integration_cost[11],-0.001,0.003,-0.007,0.005,0.0,0.0,6206.998,3204.502,1.0
u_slope_integration_cost[12],0.0,0.003,-0.005,0.005,0.0,0.0,6250.597,3731.878,1.001
u_slope_integration_cost[13],0.0,0.003,-0.006,0.006,0.0,0.0,6832.589,3244.93,1.002
u_slope_integration_cost[14],0.001,0.003,-0.004,0.008,0.0,0.0,5006.757,3662.506,1.001
u_slope_integration_cost[15],0.001,0.003,-0.005,0.008,0.0,0.0,5105.817,3114.404,1.003
u_slope_integration_cost[16],0.001,0.003,-0.004,0.007,0.0,0.0,5426.11,3507.55,1.0
u_slope_integration_cost[17],-0.001,0.003,-0.008,0.005,0.0,0.0,5449.561,3239.998,1.001
